group,participant,bin,targetCount,distractorCount,targetProp,target,verb,condition,coda,eLog,wts,landmark,lm_bin,dele,pstm,wm,age,aoa_l2,months_abroad,l1_use_week,l2_use_week,years_work_int
lb,L45,119,10,0,1,compra,comprar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L45,134,10,0,1,cantó,cantar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L45,102,10,0,1,guarda,guardar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,102,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L45,106,10,0,1,rompió,romper,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L45,122,10,0,1,cambia,cambiar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,122,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L45,127,10,0,1,lanzó,lanzar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,112,10,0,1,bebió,beber,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,123,0,10,0,llena,llenar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,112,10,0,1,mandó,mandar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,134,10,0,1,firma,firmar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,107,0,10,0,subió,subir,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,119,0,10,0,comió,comer,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,107,10,0,1,saca,sacar,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,105,10,0,1,lavó,lavar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,113,0,10,0,graba,grabar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,113,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,118,10,0,1,compró,comprar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,118,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,134,0,10,0,canta,cantar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,105,0,10,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,106,0,10,0,rompe,romper,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,123,0,0,0,cambió,cambiar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L26,127,10,0,1,lanza,lanzar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L19,111,0,10,0,bebe,beber,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L19,115,0,10,0,manda,mandar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,115,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L19,131,0,10,0,firmó,firmar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,131,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L19,108,9,0,0.9,sube,subir,stressed,0,1.8458266904983307,0.7719298245614035,word3_c1v1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,111,0,10,0,bebe,beber,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,127,0,10,0,llenó,llenar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,115,10,0,1,manda,mandar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,115,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,131,0,10,0,firmó,firmar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,131,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,108,10,0,1,sube,subir,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,107,10,0,1,pintó,pintar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,121,0,10,0,come,comer,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,121,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,106,0,10,0,sacó,sacar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,105,10,0,1,lava,lavar,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,112,0,10,0,grabó,grabar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,119,10,0,1,compra,comprar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,134,0,10,0,cantó,cantar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L21,102,10,0,1,guarda,guardar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,102,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,111,10,0,1,bebe,beber,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,127,10,0,1,llenó,llenar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,115,0,10,0,manda,mandar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,115,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,131,10,0,1,firmó,firmar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,131,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,108,0,10,0,sube,subir,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,107,0,10,0,pintó,pintar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,121,0,10,0,come,comer,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,121,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,106,10,0,1,sacó,sacar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,105,10,0,1,lava,lavar,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,112,0,10,0,grabó,grabar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,119,0,10,0,compra,comprar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,134,10,0,1,cantó,cantar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,102,10,0,1,guarda,guardar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,102,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,106,0,10,0,rompió,romper,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,122,10,0,1,cambia,cambiar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,122,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L17,127,0,10,0,lanzó,lanzar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,112,0,10,0,bebió,beber,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,123,0,10,0,llena,llenar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,112,10,0,1,mandó,mandar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,134,0,10,0,firma,firmar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,107,0,10,0,subió,subir,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,107,10,0,1,pinta,pintar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,119,0,10,0,comió,comer,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,107,0,10,0,saca,sacar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,105,10,0,1,lavó,lavar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,113,0,10,0,graba,grabar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,113,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,118,10,0,1,compró,comprar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,118,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,134,0,10,0,canta,cantar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,105,10,0,1,guardó,guardar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,106,0,10,0,rompe,romper,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,123,10,0,1,cambió,cambiar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L28,127,10,0,1,lanza,lanzar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,112,0,0,0,bebió,beber,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,123,0,0,0,llena,llenar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,112,0,0,0,mandó,mandar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,134,0,0,0,firma,firmar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,107,10,0,1,subió,subir,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,107,0,10,0,pinta,pintar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,119,0,0,0,comió,comer,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,107,0,0,0,saca,sacar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,105,10,0,1,lavó,lavar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,113,0,10,0,graba,grabar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,113,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,118,0,0,0,compró,comprar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,118,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,134,0,0,0,canta,cantar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,105,10,0,1,guardó,guardar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,106,0,10,0,rompe,romper,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,123,0,0,0,cambió,cambiar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L10,127,10,0,1,lanza,lanzar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,112,10,0,1,bebió,beber,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,123,6,0,0.6,llena,llenar,stressed,0,0.36772478012531734,0.37606837606837606,word3_c1v1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,112,0,10,0,mandó,mandar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,134,10,0,1,firma,firmar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,107,10,0,1,subió,subir,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,107,0,10,0,pinta,pintar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,119,10,0,1,comió,comer,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,107,0,10,0,saca,sacar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,105,0,10,0,lavó,lavar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,113,0,10,0,graba,grabar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,113,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,118,0,10,0,compró,comprar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,118,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,134,0,10,0,canta,cantar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,105,0,10,0,guardó,guardar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,106,10,0,1,rompe,romper,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,123,0,0,0,cambió,cambiar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L44,127,0,0,0,lanza,lanzar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,112,10,0,1,bebió,beber,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,123,0,10,0,llena,llenar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,112,10,0,1,mandó,mandar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,134,0,10,0,firma,firmar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,107,10,0,1,subió,subir,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,107,10,0,1,pinta,pintar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,119,0,10,0,comió,comer,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,107,10,0,1,saca,sacar,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,105,0,10,0,lavó,lavar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,113,0,10,0,graba,grabar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,113,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,118,0,10,0,compró,comprar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,118,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,134,0,10,0,canta,cantar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,105,10,0,1,guardó,guardar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,106,10,0,1,rompe,romper,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,123,0,10,0,cambió,cambiar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS07,127,10,0,1,lanza,lanzar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,111,10,0,1,bebe,beber,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,127,0,10,0,llenó,llenar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,115,0,10,0,manda,mandar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,115,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,131,0,10,0,firmó,firmar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,131,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,108,10,0,1,sube,subir,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,107,0,10,0,pintó,pintar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,121,10,0,1,come,comer,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,121,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,106,0,10,0,sacó,sacar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,105,10,0,1,lava,lavar,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,112,10,0,1,grabó,grabar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,119,10,0,1,compra,comprar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,134,10,0,1,cantó,cantar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,102,10,0,1,guarda,guardar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,102,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,106,0,10,0,rompió,romper,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,122,10,0,1,cambia,cambiar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,122,NA,NA,NA,NA,NA,NA,NA,NA,NA
lb,L43,127,0,10,0,lanzó,lanzar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,111,10,0,1,bebe,beber,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,127,10,0,1,llenó,llenar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,115,0,10,0,manda,mandar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,115,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,131,10,0,1,firmó,firmar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,131,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,108,0,10,0,sube,subir,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,107,10,0,1,pintó,pintar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,121,0,10,0,come,comer,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,121,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,106,10,0,1,sacó,sacar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,105,10,0,1,lava,lavar,stressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,112,10,0,1,grabó,grabar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,119,0,10,0,compra,comprar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,134,10,0,1,cantó,cantar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,102,0,10,0,guarda,guardar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,102,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,106,10,0,1,rompió,romper,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,122,0,10,0,cambia,cambiar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,122,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS31,127,10,0,1,lanzó,lanzar,unstressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,111,0,0,0,bebe,beber,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,111,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,127,0,0,0,llenó,llenar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,115,0,0,0,manda,mandar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,115,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,131,0,10,0,firmó,firmar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,131,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,108,0,0,0,sube,subir,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,108,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,107,0,0,0,pintó,pintar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,121,0,0,0,come,comer,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,121,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,106,0,0,0,sacó,sacar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,105,0,0,0,lava,lavar,stressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,112,0,0,0,grabó,grabar,unstressed,0,-3.044522437723423,2.0952380952380953,word3_c1v1,112,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,119,0,0,0,compra,comprar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,134,0,0,0,cantó,cantar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,134,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,102,10,0,1,guarda,guardar,stressed,1,3.044522437723423,2.0952380952380953,word3_c1v1,102,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,106,0,10,0,rompió,romper,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,106,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,122,0,0,0,cambia,cambiar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,122,NA,NA,NA,NA,NA,NA,NA,NA,NA
hs,HS09,127,0,0,0,lanzó,lanzar,unstressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA
la,LA07,127,10,0,1,llenó,llenar,unstressed,0,3.044522437723423,2.0952380952380953,word3_c1v1,127,41,9,na,20,8,1,90,10,na
la,LA07,115,0,10,0,manda,mandar,stressed,1,-3.044522437723423,2.0952380952380953,word3_c1v1,115,41,9,na,20,8,1,90,10,na
